,soft_id,geneOntology,uniprot,ensemble human,entrez gene,ncbi,GSM433776,GSM433777,GSM433778,GSM433779,GSM433780,GSM433781,GSM433782,GSM433783,GSM433784
3312490,3312490,GO:0007049,Q70L72,ENSG00000148773,4288,,9.027605869,9.830479714,9.289873394,10.4028921,9.636134703,9.373492997,9.290081581,9.280931157,9.432772788
3734797,3734797,GO:0015662,Q12767,ENSG00000177728,9772,,9.987036439,9.515903241,9.935933865,9.48725149,9.58643793,9.941957342,9.499701757,9.246398339,9.357734412
3772158,3772158,GO:0055086,P04183,ENSG00000167900,7083,,10.29034515,9.829154135,9.729459456,9.687662301,9.770663389,9.34837454,9.492315678,9.507727388,9.533439411
3226975,3226975,,Q5SZB4,ENSG00000179058,375759,,9.103083346,8.907440285,8.83656424,8.954695617,8.874181409,8.850022452,8.770179534,9.186209623,9.037443228
3820571,3820571,GO:0008233,Q86TL0,ENSG00000130734,65095,,10.09606879,9.742980925,9.662943651,9.461943005,9.917568483,9.477959803,9.559547355,9.722392206,9.882620942
2412690,2412690,GO:0005524,Q96EK9,ENSG00000198841,112970,,9.76478333,9.289154354,9.405349248,9.468266434,9.238621945,9.216108465,9.268268422,9.612234429,9.268185595
3980170,3980170,GO:0007275,P98172,ENSG00000090776,1947,,8.999386321,8.914957879,8.816583903,8.849992779,8.845943942,8.762341382,8.806527006,8.998844932,8.965754962
3257850,3257850,GO:0005515,Q9H2K2,ENSG00000107854,80351,,9.682943485,9.600994403,9.480488724,9.464963095,9.272827379,9.650652869,9.669955095,9.136352532,9.402822244
2952781,2952781,GO:0016020,Q9NPB0,ENSG00000112167,55776,,8.804047199,8.610696749,8.764235531,8.786797463,8.732673822,8.737786096,8.660851373,8.935184208,8.632921557
2608765,2608765,GO:0048487,B4DQT8,ENSG00000134108,55207,,9.208972255,10.61043768,10.06523993,9.842829963,10.14497449,10.25449466,10.02403008,9.587598534,9.896638301
2734784,2734784,GO:0016563,Q712L1,ENSG00000172493,4299,,9.166803007,8.897055975,9.089775186,9.123157275,9.019316187,9.272024875,9.251806567,8.925012697,9.241616922
3484005,3484005,GO:0006511,Q5W0Q7,ENSG00000132952,10208,,8.733786607,9.01803221,9.259644001,9.025321745,9.275018322,9.071254158,9.492442701,8.86761414,8.998436691
2880552,2880552,GO:0005886,E5RJ30,ENSG00000253297,3360,,8.577555834,8.439878936,8.429682949,8.499916305,8.504424413,8.499948533,8.476697634,8.554645993,8.523456549
2829275,2829275,GO:0005886,D6RDW8,ENSG00000119048,7320,,9.456044027,9.464749515,9.49752077,9.349831527,9.404134192,9.414812571,9.144923162,9.258407454,9.526689426
2830598,2830598,GO:0007275,D6RF94,ENSG00000061492,7478,,8.481461211,8.433836023,8.4197757,8.465874004,8.427247489,8.434256872,8.396813668,8.501992275,8.469791838
3226709,3226709,GO:0003674,Q5T280,ENSG00000198917,51490,,9.78527984,9.827227457,9.797517069,9.548074716,9.523691999,9.53868378,9.431533055,9.66978451,9.66710017
3212420,3212420,GO:0055086,Q9HAS3,ENSG00000197506,64078,,8.517141802,8.430021528,8.464803972,8.451245076,8.46460545,8.529427933,8.49885444,8.648222722,8.477617347
3881251,3881251,GO:0005576,Q8N688,ENSG00000180424,245936,,8.757596932,8.584017089,8.63536165,8.63620995,8.674874022,8.733287118,8.568029279,8.901227918,8.684636595
2634058,2634058,GO:0005576,Q969Y0,ENSG00000144815,91775,,9.37580096,9.491854075,9.091571942,9.560192522,9.603969923,9.593026204,9.197658851,8.942708321,9.39209373
3204692,3204692,GO:0005089,Q8WV48,ENSG00000137135,203260,,8.782254996,9.057557329,8.70240977,8.772877533,8.707499213,8.684432529,8.806087492,8.918380036,8.830545767
3354799,3354799,GO:0006281,O14757,ENSG00000149554,1111,,8.961855027,9.362018846,9.590897208,9.378079697,9.71999098,9.279815296,9.244229823,8.960102715,9.119588513
3961842,3961842,GO:0000922,Q8WUS7,ENSG00000100401,5905,,10.06071836,9.76698074,9.519617658,9.666299647,9.585629181,9.681752493,9.649510999,10.04861342,10.08039191
3477917,3477917,GO:0005290,Q8N697,ENSG00000139370,121260,,9.578202676,9.391234935,9.862222654,9.470493552,10.46206586,10.20257091,10.60129519,9.170751963,10.26819673
3251848,3251848,GO:0032580,P53992,ENSG00000196968,9632,,9.817150938,9.804661027,9.711472578,10.00537595,9.68172526,9.925362381,10.1745687,9.565548155,9.716472431
2749011,2749011,GO:0005506,D6RB68,ENSG00000151790,6999,,8.298018225,8.270068433,8.371085728,8.281682886,8.249132699,8.252736308,8.245169971,8.316986905,8.270277501
2834743,2834743,GO:0051927,P07550,ENSG00000169252,154,,8.950264694,8.824806602,8.846170595,8.788126465,8.710875993,8.74833199,8.714975561,8.818173829,8.784968059
3753372,3753372,GO:0016874,C9JN73,ENSG00000092871,117584,,9.1384029,9.014110226,8.932035386,9.551285582,9.083664191,9.055408223,9.070061311,9.247443129,9.202365544
3854772,3854772,GO:0016787,B7Z2S3,ENSG00000105650,5143,,8.965026019,8.831922532,8.751555194,8.863512914,8.842899864,8.784030114,8.771807199,9.171987319,8.958162388
3600621,3600621,GO:0008233,Q96LD8,ENSG00000166192,123228,,8.61951913,8.443974486,8.582004809,8.62538579,8.487211002,8.563713103,8.546415963,8.46441201,8.431459984
2999485,2999485,GO:0005634,Q9UEE5,ENSG00000164543,9263,,9.51129023,9.318501988,9.173759929,10.18252378,9.081963171,9.2476865,9.622648862,9.68877993,9.031557683
2404930,2404930,GO:0016020,B4DHR3,ENSG00000160055,56063,,8.757118646,8.602909729,8.605050935,8.610287851,8.669774997,8.86378351,8.688377637,8.706366907,8.645158377
2330393,2330393,GO:0005515,A4FU49,ENSG00000116883,79729,,8.980006355,8.785712469,8.810487892,8.904603203,9.026466708,9.144307069,8.934009257,9.183473345,9.030383244
3503816,3503816,GO:0005216,Q6XPS3,ENSG00000166157,93492,,8.435658181,8.425742089,8.473581526,8.410289854,8.509131297,8.490167569,8.587189332,8.4932663,8.400848955
3745781,3745781,GO:0008270,P17022,ENSG00000154957,7566,,8.701613485,8.678492685,8.655945445,8.687829291,8.76105873,8.808531099,8.722932158,8.650592067,8.611128163
2636726,2636726,GO:0005737,B7Z5R2,ENSG00000151576,79691,,8.927227467,8.967847965,8.926899856,8.992670862,8.912552057,9.034460301,8.820254158,8.810441605,8.758459602
2461755,2461755,GO:0000785,A2A2V2,ENSG00000188739,23029,,9.211803058,9.893547527,9.820470275,9.556004416,9.529803817,9.676275848,9.917163355,9.434070777,9.587556303
3177563,3177563,GO:0005886,Q5VZE6,ENSG00000135040,60560,,9.230750793,9.43014841,9.911430391,10.04972128,9.391870657,9.512925843,9.866776436,9.492181431,9.654606312
2320762,2320762,GO:0005515,B1AJZ2,ENSG00000048707,55187,,9.135968341,9.278725508,9.309753607,9.364973006,9.473395232,9.593957414,9.361259779,9.365014136,9.540498071
3665882,3665882,GO:0003674,B7Z7V8,ENSG00000038358,23644,,9.545252617,9.571928743,9.652366771,9.443861836,9.211751676,9.765084021,9.532887369,9.820444857,9.319227919
2365086,2365086,GO:0005515,Q8N7C0,ENSG00000162763,440699,,8.660540665,8.538635001,8.576514448,8.589600518,8.624659603,8.574615931,8.56135263,8.809847303,8.674249174
3980867,3980867,GO:0005243,P08034,ENSG00000169562,2705,,9.911123683,9.593970859,8.745606217,8.805725376,9.45617165,8.809239309,9.063882512,9.095192727,9.27372191
2594773,2594773,GO:0003674,Q96Q35,ENSG00000155749,130540,,8.432350741,8.372620663,8.58538288,8.31063899,8.483711731,8.427319111,8.33739746,8.395330947,8.372757876
2460487,2460487,,Q5TBH9,ENSG00000143633,128061,,8.726519511,8.842131532,8.736012909,8.712276772,8.725630243,8.752322657,8.643439299,8.705983932,8.733958372
3696317,3696317,GO:0007275,D6Q0F1,ENSG00000103056,55512,,8.683214062,8.585795,8.570810806,8.590428862,8.619877522,8.594678604,8.626168217,8.814847145,8.637083076
2816681,2816681,GO:0004114,Q3ZCR2,ENSG00000113231,8622,,8.470046143,8.397251593,8.351264396,8.393964633,8.409550462,8.35852042,8.388689108,8.50182091,8.523073742
2348854,2348854,GO:0006396,O00442,ENSG00000137996,8634,,9.343735633,9.625766802,9.393447152,9.344452773,9.577618872,9.57291737,9.479361016,9.309998623,9.338236796
2394608,2394608,GO:0005886,Q6NV75,ENSG00000158292,387509,,9.42830969,9.134597093,9.372524354,9.140741011,9.705691547,9.538971682,9.249787492,10.39303688,9.467536647
3098454,3098454,GO:0003735,Q9P015,ENSG00000137547,29088,,9.012581406,9.416700644,9.656304396,9.197545475,9.340438548,9.149524794,9.027481178,8.780892045,9.130896039
2403446,2403446,GO:0005543,P25105,ENSG00000169403,5724,,8.628418728,8.511733716,8.423119117,8.49286232,8.495020457,8.484259428,8.579251362,8.733935623,8.512030905
2558972,2558972,GO:0005737,Q9ULR5,ENSG00000124374,400961,,8.533354806,8.43169487,8.414744712,8.410677003,8.581127814,8.533423607,8.521916445,8.410164319,8.422412067
2790486,2790486,GO:0005886,B3KT73,ENSG00000197410,54798,,8.415267637,8.345964332,8.333308517,8.355334023,8.360760834,8.336398819,8.347410372,8.449152173,8.391407888
3722681,3722681,,,,,,9.199499818,8.832808908,8.826384781,9.018974381,9.024600314,8.79136711,8.80197689,9.255857721,9.055745975
2458513,2458513,GO:0003676,Q2HIZ8,ENSG00000196187,9725,,9.25847776,10.06849802,9.207770562,9.071003683,9.055427752,10.09458836,9.32275035,9.351599646,9.41673659
4013503,4013503,GO:0008270,Q8N8U3,ENSG00000179300,203430,,8.374688229,8.278110101,8.272287775,8.362411942,8.29123507,8.301041753,8.282087598,8.452257833,8.337785754
2641083,2641083,GO:0003746,P57772,ENSG00000132394,60678,,10.55397784,10.26389412,10.23319192,10.1664463,10.28703342,10.34440211,10.17480715,10.1294588,10.27781365
2506570,2506570,GO:0005886,B3KVZ1,ENSG00000183840,2863,,8.642008822,8.505758381,8.475335025,8.948439955,8.509237031,8.526123926,8.45598673,8.780988133,8.552246465
2741236,2741236,GO:0006511,D6RF54,ENSG00000145390,54532,,10.26753982,9.417411142,9.559149962,9.108343869,8.712151957,10.5235927,10.09619702,9.53710569,8.938311094
3317056,3317056,GO:0045941,A6NIV8,ENSG00000130598,7136,,8.885877871,8.665273345,8.616194561,8.674031885,8.679167363,8.681640235,8.589810334,9.043725546,8.830490642
2672190,2672190,GO:0005515,Q9BYS8,ENSG00000163827,79442,,8.411696784,8.301144909,8.32859988,8.335411482,8.380224691,8.349727882,8.34608435,8.480095699,8.397871356
2369796,2369796,GO:0005635,A8MUM5,ENSG00000143337,26092,,9.180198125,10.2836221,9.612342882,9.322635114,9.548809329,10.17470522,9.831626275,9.45543208,9.389559528
3137530,3137530,GO:0018193,C9J5Z2,ENSG00000198363,444,,9.036884252,9.588850371,10.45380979,11.43313166,9.626986748,9.534350145,9.472231467,9.468071868,9.24835889
3012213,3012213,GO:0030514,Q9UP38,ENSG00000157240,8321,,9.20573017,9.265802876,8.997609353,9.022925501,9.19499245,8.872716864,9.29054919,9.667414992,9.134240327
3855218,3855218,GO:0001501,B4DKJ3,ENSG00000105664,1311,,8.969175437,8.770890893,8.715130619,8.853821898,8.777366295,8.702891218,8.688419685,9.076561356,8.913108179
2901393,2901393,GO:0008270,A9R9Q5,ENSG00000233931,135644,,8.608878575,8.552702631,8.531149881,8.57399821,8.562689386,8.525552231,8.494038631,8.630563649,8.55578436
3705748,3705748,GO:0009607,Q8IXB3,ENSG00000184811,286753,,8.790755154,8.563765928,8.544974335,8.648259264,8.591973452,8.598433075,8.542922751,8.812663241,8.707664238
3772056,3772056,,Q6ZRC4,ENSG00000204283,,,8.512305245,8.42019373,8.385255891,8.419801541,8.439911646,8.451376772,8.373808256,8.610497609,8.483436205
3391234,3391234,GO:0006626,Q9Y5J9,ENSG00000150779,26521,,8.950999708,8.885252027,8.907544073,8.80272855,8.962747416,8.881975486,9.100302214,8.706374285,8.834225188
2674646,2674646,GO:0016779,Q9Y5P6,ENSG00000173540,29925,,9.262809722,9.168004703,8.985493669,9.103647669,9.131674403,9.074970315,9.135806183,9.530502665,9.269000228
2820893,2820893,GO:0051537,D6RJG8,ENSG00000175449,83890,,8.277587508,8.352179106,8.344606235,8.284884238,8.324030667,8.322532522,8.306407191,8.305206063,8.289561619
3542207,3542207,GO:0006376,Q86U32,ENSG00000100650,6430,,9.32508101,9.855172265,10.49353727,10.12939418,10.1246426,10.36134386,10.44881062,9.942439066,10.09866857
3599280,3599280,GO:0016564,B3KSY9,ENSG00000033800,390598,,9.330064926,9.117510101,9.072708671,9.18075402,9.213732264,9.060601442,9.019365738,9.414226502,9.35643491
2351004,2351004,GO:0005737,A8HT81,ENSG00000134201,2946,,8.587581367,8.49555717,8.527152908,8.496449459,8.627193535,8.517067653,8.566028016,8.589165933,8.532323224
3138618,3138618,GO:0051464,P06850,ENSG00000147571,1392,,8.349881323,8.345540876,8.301599318,8.335134618,8.380927226,8.304219703,8.329736676,8.432034252,8.333925252
2456805,2456805,GO:0016787,A6NF51,ENSG00000162813,10380,,8.952216909,9.428128962,9.374067978,8.841956919,9.41273096,9.100101821,8.579146724,8.687120627,8.884792734
3229741,3229741,GO:0008270,Q9UBR4,ENSG00000107187,8022,,9.164106692,8.882615065,8.867663058,8.897137796,8.967955146,8.878032197,8.859481422,9.153237349,9.079303779
3932261,3932261,,,,,,8.746494947,8.555241155,8.516360461,8.58847641,8.621361852,8.574914416,8.524319558,8.768483197,8.664279194
3728097,3728097,GO:0019904,Q92667,ENSG00000121057,8165,,8.920427732,8.94974631,8.844377639,8.921394873,8.732110481,9.041467824,8.737211336,8.755186492,8.803118919
2337392,2337392,GO:0043234,Q5VU50,ENSG00000162399,7809,,8.552515608,8.515542245,8.431955469,8.527173912,8.554109153,8.521834755,8.571801009,8.645582798,8.545851784
3093781,3093781,GO:0005216,E5RJA6,ENSG00000215262,157855,,8.334164696,8.292393957,8.313164123,8.290526833,8.294962273,8.29841055,8.292394519,8.340433929,8.32213047
3838556,3838556,GO:0005886,Q05C96,ENSG00000090554,2323,,9.170238052,8.918024105,8.883683851,9.085019996,9.017128174,8.921969837,8.999721791,9.297335423,9.120153855
3310041,3310041,GO:0004672,Q16888,ENSG00000066468,2263,,8.468900175,8.522358473,8.364142271,8.396349216,8.390807641,8.353886218,8.389470383,8.529951046,8.469776564
2570193,2570193,GO:0008270,C9K0W2,ENSG00000240428,7851,,8.719909537,8.592227756,8.562104744,10.32555018,8.608968676,8.583514598,8.603125657,8.943251421,8.630063
2945129,2945129,GO:0007595,Q5I0G2,ENSG00000172179,5617,,8.423479244,8.362152388,8.346611118,8.343977249,8.379482681,8.32499438,8.325611934,8.501156267,8.369755477
2463425,2463425,GO:0004333,P07954,ENSG00000091483,2271,,9.644752973,10.26613885,9.775776034,9.50043114,10.95802818,9.864283833,9.831383311,8.938319081,9.622858393
2470470,2470470,,C9JKZ6,ENSG00000162981,151354,,9.034160359,8.832776658,8.778960118,8.840135468,8.858281186,8.735148795,8.810268117,9.012277903,8.912835717
2377332,2377332,GO:0005737,Q2VPA4,ENSG00000197721,1379,,8.521451397,8.480671762,8.453482905,8.470805687,8.473180791,8.44610672,8.46470216,8.536166096,8.504044282
3763687,3763687,GO:0005634,P38432,ENSG00000121058,8161,,9.516063441,9.622765694,9.440797581,9.442141668,9.416958685,9.699132905,9.459751658,9.211885176,9.333733804
3875108,3875108,,Q8IYI0,ENSG00000171984,149840,,9.194308545,8.810892931,8.942710021,8.805223122,8.808636066,8.947061768,8.678146737,8.967330584,8.845784431
2875193,2875193,GO:0005506,C9JX45,ENSG00000072682,8974,,9.365428979,9.814637713,9.273298621,9.668402331,10.13208579,10.73623242,9.897971257,9.524642021,9.86002872
2620685,2620685,GO:0008150,C9J3E3,ENSG00000211456,22908,,9.299414723,9.27931231,9.183156185,8.926056697,9.401869716,9.278716009,9.408240063,8.9184097,9.333394649
2514497,2514497,GO:0016787,Q8NBE8,ENSG00000144362,100526832,,8.4713361,8.66552492,8.666732411,8.696021419,8.542515909,8.725269202,8.552475739,8.576930493,8.462955769
2488785,2488785,GO:0000922,A6NMY3,ENSG00000116127,7840,,8.788054257,9.186004941,8.799961887,8.987049541,9.120054477,9.024588141,8.84140368,8.770797456,8.709750121
3799542,3799542,GO:0043248,Q969U7,ENSG00000128789,79959,,8.430417457,8.465296236,8.662395221,8.483390197,8.525604441,8.483207995,8.486986333,8.461499431,8.507795729
3973839,3973839,GO:0005506,P04839,ENSG00000165168,1536,,8.479371872,8.392742829,8.379120789,8.438727523,8.436358135,8.364374615,8.412638455,8.583433223,8.464546249
3796335,3796335,GO:0006629,Q9UHD1,ENSG00000101577,26973,,8.877606171,8.939668522,9.308765076,9.121613192,9.342019989,8.974432008,9.02588032,9.278984212,8.923936125
3329461,3329461,GO:0008270,Q9H9D4,ENSG00000175213,79797,,8.744974842,8.637074892,8.746071107,8.704695852,8.751882756,8.633926794,8.678624423,8.898302181,8.687094456
4027135,4027135,GO:0003674,B1B1E7,ENSG00000182242,1527,,8.762440842,8.552463777,8.510724214,8.583755939,8.615851974,8.533350409,8.534652448,8.860431836,8.669520918
3693214,3693214,GO:0005158,Q8TEW6,ENSG00000125170,55715,,8.77618722,8.63613924,8.740713383,8.611405569,8.613676848,8.626263484,8.601104725,8.770893917,8.7164224
3845833,3845833,,Q6ZS72,ENSG00000188305,374872,,9.11208963,8.816549237,8.73777929,8.781640762,8.833862348,8.751268631,8.751634461,9.118850956,8.916155003
2873105,2873105,GO:0016018,P45877,ENSG00000168938,5480,,8.668405469,8.525128032,8.540742342,8.727752849,9.47179117,9.559733002,8.923852093,8.742720507,9.207747182
3061942,3061942,GO:0005543,P27169,ENSG00000005421,5444,,8.331704647,8.296253892,8.328602482,8.391481443,8.335640186,8.28875528,8.326859275,8.359044545,8.359272885
2784027,2784027,GO:0007596,D6RBE9,ENSG00000164111,308,,12.10765896,12.49678211,12.75893114,11.29747215,12.07283442,12.021826,12.64796449,10.97533004,12.29353241
2767932,2767932,GO:0005216,Q8N1C3,ENSG00000163285,2565,,8.334002888,8.302155411,8.284784148,8.310617358,8.298962981,8.275290339,8.299891891,8.356612489,8.318704706
3822501,3822501,,Q66K64,ENSG00000132017,90379,,9.508601788,9.347558249,9.205683791,9.39613242,9.451094749,9.214679598,9.44801646,9.393538801,9.409367498
3019565,3019565,GO:0016020,Q8N8F7,ENSG00000006652,3475,,8.296081051,8.354949079,8.28040817,8.424799839,8.392645103,8.63600755,8.338235163,8.34285759,8.530409909
2738378,2738378,GO:0007275,D6RH31,ENSG00000168743,255743,,8.489498269,8.447819648,8.406882553,8.426955336,8.434559894,8.424323165,8.442811281,8.542266742,8.473760613
4020655,4020655,GO:0005887,B7ZMH4,ENSG00000009694,10178,,8.45426967,8.403721363,8.395841609,8.397350313,8.418737558,8.38919556,8.390530711,9.089285434,8.884543005
2351572,2351572,GO:0005886,B4DQB5,ENSG00000143119,963,,8.41632297,8.397597868,8.340778903,8.341878464,8.363810725,8.377535305,8.371215242,8.442918952,8.389179802
2781138,2781138,GO:0030154,D6RIV1,ENSG00000138795,51176,,9.930872121,10.16011993,10.03225664,8.45808615,9.567604392,10.06535959,10.44250404,9.446553663,9.486570648
3338552,3338552,GO:0005737,Q76MU0,ENSG00000085733,2017,,10.94687202,10.21375377,10.69438223,10.67649743,10.34838048,10.18120808,10.83133982,9.978281989,9.696974528
3003800,3003800,,,,,,8.505768192,8.442748142,8.358794174,8.43924373,8.475160093,8.446384293,8.394728275,8.67135825,8.574970643
3132393,3132393,GO:0008270,Q6P2G0,ENSG00000104755,2515,,8.29613694,8.285127726,8.271882867,8.28138476,8.298746983,8.273136529,8.287822691,8.308721755,8.258890903
3774385,3774385,GO:0008270,Q9NRC8,ENSG00000187531,51547,,9.613288132,9.490310819,9.635188586,9.624099212,9.419340188,9.556133322,9.427743016,9.678828667,9.369348002
3431071,3431071,GO:0005515,Q8N1T3,ENSG00000174527,283446,,8.417563861,8.376982628,8.35252263,8.36911699,8.362927702,8.353511791,8.354749776,8.455614939,8.391072846
3706950,3706950,GO:0006869,Q6ZMD2,ENSG00000182557,201305,,9.082528831,8.880907208,8.820166787,8.90384894,8.903386704,8.818881319,8.800495994,9.220054857,9.022807344
3671695,3671695,GO:0050680,Q9HC57,ENSG00000103175,58189,,9.023006748,8.970219138,8.773226253,8.861632366,8.852093883,8.860126407,8.802039033,9.080455505,10.89845341
3978155,3978155,GO:0005886,Q9NS66,ENSG00000184194,54328,,8.544296026,8.465558185,8.356070683,8.532316089,8.469055243,8.476479975,8.45667376,8.691687193,8.491023428
2389834,2389834,,,ENSG00000227953,,,8.607608902,8.419969048,8.488432996,8.478158102,8.527845287,8.416387275,8.39837838,8.658179443,8.516730869
3861064,3861064,GO:0008270,C9JIQ7,ENSG00000189144,126231,,8.588697253,8.619643828,8.692495252,8.689154592,8.57642991,8.617007443,8.577728691,8.680154315,8.624034825
2675936,2675936,GO:0005814,B2RDV4,ENSG00000164087,25886,,8.935046589,8.970502304,8.877149681,8.919453213,8.988720047,9.067444537,8.842083755,8.839410741,8.845915811
2340350,2340350,GO:0017124,D3DQ66,ENSG00000116675,9829,,8.574536132,8.588703543,8.675516044,8.855672922,8.651780919,8.882695378,8.606838024,8.813911213,8.492570323
2376376,2376376,GO:0016192,O75069,ENSG00000133069,9911,,9.337757857,9.156910295,8.894409341,8.824168941,8.967868276,8.839539627,9.195699608,9.055420801,8.99138673
3430959,3430959,GO:0031325,O00763,ENSG00000076555,32,,8.920946038,8.716269156,8.904313141,8.773808069,9.166351596,9.237705523,9.074791356,8.80445149,9.134433841
3608466,3608466,GO:0008270,B7ZA35,ENSG00000196547,4122,,9.289595811,9.527125578,9.665652317,9.263636134,9.308429444,10.32441282,9.611631147,9.554161393,10.40406492
3892812,3892812,GO:0005886,C9JL32,ENSG00000101187,28231,,9.033079815,9.364199726,8.962652466,9.107483212,8.844923228,9.323371477,9.059541024,9.371894135,9.065329022
3627042,3627042,GO:0006367,P52657,ENSG00000140307,2958,,8.8655075,9.137559839,9.058540765,8.991861398,9.090613197,8.917571669,8.801994448,8.568064429,8.926937306
3443804,3443804,GO:0005886,Q12918,ENSG00000111796,3820,,8.306847294,8.3149751,8.34111524,8.298431107,8.329528248,8.274202672,8.333636774,8.373944825,8.28279589
3458216,3458216,GO:0008270,O15060,ENSG00000166860,9880,,8.943294352,8.644990114,8.714752584,8.74489449,8.683630861,8.551446008,8.639947306,8.901561502,8.781214215
2793310,2793310,GO:0005634,D3DU92,ENSG00000205937,10921,,8.53405063,8.573275852,8.721973319,8.541054065,8.466185522,8.518997292,8.68723246,8.341974127,8.475616432
3837504,3837504,GO:0008430,,ENSG00000178980,,,9.524840581,9.442689556,9.638011154,9.349728961,9.282939655,9.602021333,10.2812097,9.509561192,9.496103926
2521446,2521446,GO:0005739,Q9H8M1,ENSG00000115520,80219,,9.242730007,9.437705219,9.654923872,9.310874289,9.551824178,9.656127606,9.465702529,9.345776235,9.385991121
3334954,3334954,GO:0004198,A8MSM1,ENSG00000014216,823,,9.639576092,9.72847194,9.852096074,9.735107467,10.06467715,9.666324463,9.828551707,9.759789156,9.765924427
3360375,3360375,GO:0007608,Q9UKL2,ENSG00000182070,23538,,8.334565318,8.274344452,8.314145495,8.328387179,8.318588457,8.264173112,8.295312405,8.312823697,8.279430776
